Local Peak Maximum (Comp. extension 1 % Change) : HoraalLocal Peak Maximum (Comp. extension 1 % Change);0,00000;sec
1935,99409;-16,13904;-36164,73675
1936,00609;-16,13916;-36167,73486
1936,01609;-16,13928;-36170,44687
1936,02609;-16,13940;-36173,38836
1936,03809;-16,13952;-36176,25237
1936,05009;-16,13958;-36179,00908
1936,06009;-16,13970;-36181,72407
1936,07209;-16,13982;-36184,67748
1936,08409;-16,13994;-36187,28220
1936,10009;-16,14006;-36189,90779
1936,13809;-16,14042;-36192,42013
1936,18209;-16,14071;-36189,80050
1936,20209;-16,14089;-36187,04081
1936,22209;-16,14101;-36184,31687
1936,24209;-16,14119;-36181,72407
1936,26009;-16,14131;-36179,17299
1936,27609;-16,14137;-36176,39542
1936,29009;-16,14149;-36173,71917
1936,30209;-16,14155;-36171,10252
1936,31609;-16,14167;-36168,51568
1936,33209;-16,14179;-36165,94672
1936,35009;-16,14191;-36163,22875
1936,37209;-16,14209;-36160,59124
1936,45609;-16,14275;-36163,15424
1936,47409;-16,14293;-36165,84837
1936,49609;-16,14311;-36168,59913
1936,51409;-16,14328;-36171,15319
1936,53009;-16,14341;-36173,68937
1936,55209;-16,14358;-36176,33283
1936,58809;-16,14388;-36178,84219
1936,62609;-16,14412;-36181,36942
1936,70409;-16,14472;-36178,86007
1936,75809;-16,14514;-36181,39029
1936,78809;-16,14538;-36183,91752
1936,81209;-16,14562;-36186,61761
1936,83009;-16,14580;-36189,40413
1936,84409;-16,14592;-36192,30688
1936,85609;-16,14604;-36195,08445
1936,86609;-16,14615;-36197,59679
1936,87609;-16,14621;-36200,34158
1936,88409;-16,14627;-36202,86584
1936,89209;-16,14640;-36205,55699
1936,90009;-16,14645;-36208,32860
1936,90809;-16,14657;-36211,16281
1936,91609;-16,14663;-36214,12218
1936,92409;-16,14669;-36217,11731
1936,93209;-16,14675;-36219,90681
1936,94209;-16,14687;-36222,85724
1936,95209;-16,14699;-36225,50964
1936,96409;-16,14705;-36228,32298
1936,97809;-16,14717;-36230,89194
1936,99609;-16,14735;-36233,49369
1937,11209;-16,14825;-36230,97241
1937,22609;-16,14920;-36233,49071
1937,25209;-16,14944;-36236,06265
1937,27009;-16,14962;-36238,73889
1937,28209;-16,14974;-36241,26315
1937,29209;-16,14986;-36244,01093
1937,30009;-16,14992;-36246,55604
1937,30809;-16,15004;-36249,19951
1937,31609;-16,15010;-36252,00093
1937,32409;-16,15016;-36254,92156
1937,33409;-16,15028;-36257,95245
1937,34409;-16,15034;-36260,45585
1937,35809;-16,15052;-36263,15594
1937,37409;-16,15064;-36265,82325
1937,40209;-16,15088;-36268,32962
1937,45209;-16,15124;-36265,77556
1937,47609;-16,15142;-36263,06355
1937,49809;-16,15160;-36260,28895
1937,51609;-16,15171;-36257,66039
1937,53609;-16,15189;-36254,96924
1937,55609;-16,15201;-36252,38538
1937,57809;-16,15219;-36249,60184
1937,60009;-16,15237;-36246,98222
1937,62809;-16,15255;-36244,48180
1937,65809;-16,15279;-36241,96053
1937,70209;-16,15309;-36239,39753
1937,78609;-16,15381;-36242,10656
1937,80609;-16,15399;-36244,61591
1937,82209;-16,15411;-36247,20573
1937,83809;-16,15429;-36249,78065
1937,85409;-16,15441;-36252,43008
1937,87009;-16,15453;-36255,05865
1937,99409;-16,15548;-36257,59482
1938,04609;-16,15590;-36260,16676
1938,06609;-16,15608;-36262,75957
1938,08409;-16,15626;-36265,26892
1938,10009;-16,15644;-36268,01670
1938,11009;-16,15650;-36270,55585
1938,12009;-16,15662;-36273,06223
1938,13209;-16,15674;-36276,02160
1938,14209;-16,15686;-36278,79918
1938,15209;-16,15692;-36281,77941
1938,16209;-16,15704;-36284,49738
1938,17209;-16,15710;-36287,00972
1938,18409;-16,15721;-36289,94226
1938,19809;-16,15734;-36292,65428
1938,21809;-16,15752;-36295,20237
1938,25409;-16,15781;-36297,76537
1938,40609;-16,15901;-36300,27771
1938,46209;-16,15955;-36302,95694
1938,47809;-16,15967;-36305,46927
1938,49009;-16,15985;-36308,05612
1938,50009;-16,15991;-36310,64594
1938,51009;-16,16003;-36313,35497
1938,52009;-16,16015;-36316,48719
1938,52809;-16,16020;-36319,26179
1938,53609;-16,16033;-36322,12579
1938,54409;-16,16038;-36325,14477
1938,55209;-16,16050;-36328,36640
1938,56009;-16,16056;-36331,40326
1938,56809;-16,16062;-36333,93049
1938,57809;-16,16068;-36336,58588
1938,59609;-16,16086;-36339,15186
1938,62009;-16,16110;-36341,67314
1938,70609;-16,16176;-36339,11312
1938,72209;-16,16188;-36336,47263
1938,74009;-16,16200;-36333,68909
1938,75409;-16,16212;-36331,14398
1938,76809;-16,16218;-36328,59588
1938,78209;-16,16230;-36326,03884
1938,79409;-16,16236;-36323,49670
1938,80609;-16,16248;-36320,91880
1938,81809;-16,16254;-36318,35282
1938,83209;-16,16266;-36315,53948
1938,84609;-16,16272;-36312,88409
1938,86809;-16,16290;-36310,16016
1938,94809;-16,16355;-36312,67250
1938,97409;-16,16379;-36315,31298
1938,99409;-16,16397;-36317,89684
1939,01609;-16,16415;-36320,44494
1939,03209;-16,16427;-36323,07053
1939,05009;-16,16445;-36325,66035
1939,07409;-16,16463;-36328,17268
1939,12009;-16,16505;-36330,77741
1939,17409;-16,16547;-36333,32849
1939,24209;-16,16594;-36330,62243
1939,26209;-16,16606;-36327,94619
1939,35609;-16,16684;-36330,52707
1939,37009;-16,16696;-36333,37915
1939,38209;-16,16708;-36336,01367
1939,39409;-16,16720;-36338,75549
1939,40609;-16,16732;-36341,56287
1939,41609;-16,16738;-36344,10203
1939,42609;-16,16750;-36346,65012
1939,43809;-16,16756;-36349,35021
1939,45409;-16,16774;-36351,96388
1939,47209;-16,16786;-36354,50006
1939,48809;-16,16804;-36357,04815
1939,50209;-16,16816;-36359,64990
1939,51409;-16,16822;-36362,23078
1939,53209;-16,16840;-36364,74013
1939,57609;-16,16876;-36367,28227
1939,64009;-16,16929;-36369,83335
1939,66809;-16,16947;-36372,51258
1939,69609;-16,16977;-36375,16499
1939,71409;-16,16995;-36377,80547
1939,72609;-16,17007;-36380,36847
1939,73609;-16,17019;-36383,08942
1939,74409;-16,17025;-36385,68819
1939,75209;-16,17037;-36388,56411
1939,76009;-16,17043;-36391,83939
1939,76609;-16,17049;-36394,44113
1939,77209;-16,17055;-36397,05479
1939,78009;-16,17067;-36400,29728
1939,78809;-16,17073;-36403,36692
1939,79609;-16,17079;-36406,38590
1939,80409;-16,17091;-36408,98466
1939,81409;-16,17097;-36411,72349
1939,82609;-16,17109;-36414,38186
1939,84609;-16,17127;-36417,02533
1939,92209;-16,17186;-36414,38186
1939,94409;-16,17198;-36411,59236
1939,96009;-16,17210;-36408,77604
1939,97609;-16,17222;-36405,93290
1939,99209;-16,17234;-36403,31328
1940,00809;-16,17246;-36400,79200
1940,02409;-16,17258;-36398,28563
1940,04409;-16,17270;-36395,50209
1940,06609;-16,17288;-36392,93313
1940,10209;-16,17318;-36390,36119
1940,15809;-16,17360;-36392,86458
1940,19209;-16,17390;-36395,40374
1940,23609;-16,17426;-36397,94886
1940,32009;-16,17491;-36400,63405
1940,33809;-16,17509;-36403,32818
1940,36009;-16,17527;-36406,06105
1940,38809;-16,17545;-36408,66280
1940,57209;-16,17695;-36411,31520
1940,58809;-16,17713;-36414,03317
1940,60209;-16,17725;-36416,56637
1940,61609;-16,17737;-36419,44826
1940,62809;-16,17748;-36422,03212
1940,64009;-16,17760;-36424,63684
1940,65409;-16,17773;-36427,46508
1940,66609;-16,17784;-36430,06980
1940,68009;-16,17796;-36432,81758
1940,69809;-16,17808;-36435,54747
1940,72009;-16,17832;-36438,19988
1940,75409;-16,17856;-36440,77480
1940,79609;-16,17892;-36443,31992
1940,87809;-16,17964;-36445,82927
1940,93209;-16,18011;-36448,63069
1940,94609;-16,18023;-36451,42317
1940,95609;-16,18035;-36454,00405
1940,96809;-16,18047;-36456,92468
1940,98009;-16,18059;-36459,71119
1940,99009;-16,18071;-36462,28611
1941,00009;-16,18077;-36465,12628
1941,01009;-16,18089;-36468,20486
1941,02009;-16,18095;-36470,91985
1941,03409;-16,18107;-36473,47689
1941,05409;-16,18125;-36476,15910
1941,08009;-16,18149;-36478,65951
1941,21409;-16,18257;-36476,11141
1941,24409;-16,18281;-36473,55139
1941,28809;-16,18317;-36471,03608
1941,33609;-16,18352;-36468,47904
1941,36209;-16,18370;-36465,82067
1941,39209;-16,18394;-36463,27257
1941,49009;-16,18472;-36465,79981
1941,52209;-16,18502;-36468,45222
1941,54409;-16,18520;-36471,16125
1941,56409;-16,18538;-36473,84644
1941,58409;-16,18550;-36476,48692
1941,62209;-16,18579;-36478,99628
1941,76009;-16,18687;-36481,53841
1941,81409;-16,18735;-36484,06267
1941,84009;-16,18759;-36486,81045
1941,85409;-16,18771;-36489,56418
1941,86809;-16,18783;-36492,50865
1941,88009;-16,18795;-36495,33689
1941,89009;-16,18807;-36497,90287
1941,90009;-16,18819;-36500,64170
1941,91009;-16,18825;-36503,21662
1941,92009;-16,18837;-36506,11639
1941,93009;-16,18843;-36508,95059
1941,94009;-16,18854;-36511,61492
1941,95409;-16,18867;-36514,40740
1941,98809;-16,18890;-36516,98232
1942,07009;-16,18956;-36514,38057
1942,12809;-16,19004;-36511,85930
1942,19609;-16,19058;-36514,46700
1942,22409;-16,19082;-36517,23266
1942,24009;-16,19100;-36520,02513
1942,25409;-16,19112;-36522,67456
1942,26609;-16,19124;-36525,68758
1942,27609;-16,19135;-36528,35190
1942,28609;-16,19147;-36531,02815
1942,29409;-16,19160;-36533,62691
1942,30209;-16,19166;-36536,51178
1942,31009;-16,19171;-36539,42645
1942,31809;-16,19183;-36542,47224
1942,32609;-16,19189;-36545,62831
1942,33409;-16,19201;-36548,86186
1942,34209;-16,19207;-36551,87488
1942,35209;-16,19213;-36554,85213
1942,36609;-16,19225;-36557,60884
1942,39009;-16,19243;-36560,11820
1942,43409;-16,19279;-36557,51050
1942,44809;-16,19285;-36555,00114
1942,46009;-16,19297;-36552,30403
1942,47209;-16,19303;-36549,40724
1942,48609;-16,19315;-36546,72503
1942,50209;-16,19327;-36544,08753
1942,51809;-16,19339;-36541,38148
1942,53409;-16,19345;-36538,78272
1942,55009;-16,19357;-36536,27038
1942,56409;-16,19369;-36533,74612
1942,58209;-16,19381;-36531,12054
1942,65609;-16,19441;-36533,67460
1942,68609;-16,19464;-36536,39257
1942,72009;-16,19494;-36538,99431
1942,74009;-16,19512;-36541,59307
1942,75809;-16,19530;-36544,22164
1942,77609;-16,19542;-36546,93663
1942,79209;-16,19560;-36549,71123
1942,80609;-16,19572;-36552,40238
1942,82409;-16,19584;-36555,09651
1942,84409;-16,19602;-36557,74295
1942,92809;-16,19662;-36555,16207
1943,06009;-16,19769;-36557,77276
1943,08209;-16,19787;-36560,58311
1943,09609;-16,19799;-36563,16996
1943,11009;-16,19811;-36565,99820
1943,12609;-16,19829;-36568,58802
1943,14009;-16,19841;-36571,43414
1943,15409;-16,19853;-36574,02694
1943,17009;-16,19871;-36576,85518
1943,18209;-16,19883;-36579,41818
1943,19609;-16,19895;-36582,27623
1943,21209;-16,19907;-36584,94353
1943,22809;-16,19925;-36587,44693
1943,24409;-16,19937;-36590,22152
1943,26409;-16,19955;-36592,78452
1943,45009;-16,20110;-36595,52932
1943,46809;-16,20128;-36598,35160
1943,48009;-16,20140;-36600,92056
1943,49209;-16,20152;-36603,49250
1943,50209;-16,20158;-36606,43101
1943,51209;-16,20170;-36609,43210
1943,52209;-16,20176;-36612,15007
1943,53409;-16,20188;-36614,74586
1943,55009;-16,20200;-36617,43999
1943,58009;-16,20230;-36619,97914
1943,65609;-16,20295;-36622,49446
1943,73409;-16,20355;-36619,83013
1943,75409;-16,20367;-36617,08832
1943,78009;-16,20385;-36614,48658
1943,80409;-16,20409;-36611,93848
1943,93409;-16,20511;-36614,45677
1943,96809;-16,20541;-36617,14792
1943,98809;-16,20559;-36619,86589
1944,00809;-16,20576;-36622,53618
1944,03209;-16,20600;-36625,09322
1944,08209;-16,20642;-36627,60854
1944,10609;-16,20660;-36630,15664
1944,25009;-16,20768;-36627,59960
1944,33809;-16,20839;-36630,12087
1944,36009;-16,20858;-36632,89547
1944,37609;-16,20870;-36635,62536
1944,39009;-16,20887;-36638,35824
1944,40809;-16,20899;-36640,99276
1944,42009;-16,20911;-36643,68689
1944,43209;-16,20923;-36646,51215
1944,44209;-16,20935;-36649,31357
1944,45209;-16,20941;-36652,34447
1944,46209;-16,20953;-36655,04456
1944,47409;-16,20965;-36657,94134
1944,48809;-16,20977;-36660,50136
1944,51209;-16,20995;-36663,12099
1944,54209;-16,21019;-36665,71677
1944,69409;-16,21144;-36668,34831
1944,71809;-16,21168;-36670,98582
1944,74209;-16,21192;-36673,65909
1944,75809;-16,21204;-36676,37110
1944,77209;-16,21222;-36679,26490
1944,78409;-16,21234;-36682,00672
1944,79609;-16,21246;-36684,93927
1944,80809;-16,21252;-36687,50525
1944,82209;-16,21270;-36690,24706
1944,83609;-16,21282;-36692,91437
1944,85009;-16,21294;-36695,43564
1944,86609;-16,21312;-36698,05527
1944,88209;-16,21324;-36700,86563
1944,97009;-16,21390;-36698,21024
1944,98009;-16,21396;-36695,44160
1944,98809;-16,21396;-36692,92927
1944,99809;-16,21402;-36689,92817
1945,00809;-16,21414;-36687,05523
1945,01809;-16,21420;-36684,46243
1945,03009;-16,21426;-36681,88155
1945,04609;-16,21437;-36679,23510
1945,06809;-16,21455;-36676,61846
1945,16009;-16,21533;-36679,12185
1945,18009;-16,21551;-36681,74446
1945,20209;-16,21569;-36684,39388
1945,23209;-16,21593;-36687,04927
1945,25609;-16,21611;-36689,56161
1945,28009;-16,21635;-36692,14547
1945,31009;-16,21659;-36694,83364
1945,33209;-16,21677;-36697,42942
1945,35409;-16,21695;-36700,07586
1945,43209;-16,21748;-36697,47114
1945,47609;-16,21778;-36694,96775
1945,51609;-16,21814;-36697,64400
1945,53409;-16,21832;-36700,20998
1945,54809;-16,21844;-36702,90411
1945,56009;-16,21856;-36705,40750
1945,57209;-16,21868;-36708,16123
1945,58409;-16,21874;-36710,91795
1945,59609;-16,21886;-36713,49883
1945,61009;-16,21898;-36716,02011
1945,62809;-16,21916;-36718,58907
1945,64009;-16,21928;-36721,13121
1945,65009;-16,21940;-36723,88792
1945,66009;-16,21946;-36726,92776
1945,67009;-16,21958;-36729,66957
1945,68009;-16,21964;-36732,30410
1945,69209;-16,21976;-36734,80749
1945,70409;-16,21987;-36737,37049
1945,71809;-16,22000;-36740,25536
1945,73209;-16,22011;-36742,93756
1945,74809;-16,22029;-36745,56017
1945,76609;-16,22041;-36748,32582
1945,79209;-16,22065;-36750,89777
1945,90809;-16,22155;-36748,36159
1946,06209;-16,22293;-36750,92459
1946,07409;-16,22298;-36753,90482
1946,08409;-16,22310;-36756,53040
1946,09609;-16,22322;-36759,51660
1946,10609;-16,22334;-36762,13920
1946,11609;-16,22340;-36764,91678
1946,12809;-16,22352;-36767,70926
1946,14209;-16,22364;-36770,26033
1946,23209;-16,22430;-36767,57813
1946,25009;-16,22448;-36764,86313
1946,27209;-16,22466;-36762,30311
1946,30609;-16,22490;-36759,76098
1946,44409;-16,22603;-36762,33590
1946,50009;-16,22645;-36764,86313
1946,55609;-16,22693;-36767,55428
1946,57609;-16,22711;-36770,14709
1946,59409;-16,22729;-36772,66240
1946,68809;-16,22795;-36770,07854
1946,74809;-16,22849;-36772,71307
1946,76609;-16,22860;-36775,37143
1946,78609;-16,22878;-36777,97318
1946,83609;-16,22920;-36780,56598
1946,86209;-16,22944;-36783,19156
1946,87809;-16,22956;-36785,70390
1946,89209;-16,22968;-36788,54108
1946,90409;-16,22986;-36791,25607
1946,91409;-16,22992;-36794,02471
1946,92209;-16,23004;-36796,54300
1946,93009;-16,23010;-36799,21329
1946,93809;-16,23016;-36802,00577
1946,94609;-16,23028;-36804,71480
1946,95409;-16,23034;-36807,39105
1946,96409;-16,23040;-36810,24015
1946,97409;-16,23052;-36812,93726
1946,98409;-16,23064;-36815,56284
1946,99609;-16,23070;-36818,45069
1947,01009;-16,23082;-36821,15078
1947,09809;-16,23153;-36818,47155
1947,28609;-16,23309;-36821,42496
1947,29809;-16,23321;-36824,34261
1947,30809;-16,23333;-36827,03078
1947,31809;-16,23345;-36830,14810
1947,32609;-16,23351;-36832,75282
1947,33409;-16,23363;-36835,76584
1947,34209;-16,23369;-36839,02621
1947,35009;-16,23375;-36841,98558
1947,35809;-16,23387;-36844,65885
1947,36809;-16,23393;-36847,29040
1947,38209;-16,23405;-36849,85340
1947,40209;-16,23422;-36852,35977
1947,48609;-16,23488;-36849,71929
1947,50409;-16,23500;-36846,91787
1947,51809;-16,23512;-36844,18499
1947,53409;-16,23524;-36841,56835
1947,56409;-16,23548;-36839,01429
1947,60409;-16,23578;-36836,47811
1947,64009;-16,23608;-36833,95386
1947,67609;-16,23632;-36831,27761
1947,70409;-16,23650;-36828,75335
1947,78409;-16,23715;-36831,48921
1947,80609;-16,23739;-36834,03134
1947,82609;-16,23757;-36836,55858
1947,84609;-16,23769;-36839,17224
1947,86609;-16,23787;-36841,72630
1947,89409;-16,23811;-36844,25950
1948,09409;-16,23966;-36845,91353
1948,10809;-16,23979;-36848,76561
1948,11809;-16,23990;-36851,33159
1948,12809;-16,23997;-36854,19559
1948,13809;-16,24008;-36856,69899
1948,15009;-16,24014;-36859,50935
1948,16409;-16,24026;-36862,37633
1948,17609;-16,24044;-36864,98106
1948,18809;-16,24050;-36867,54704
1948,19809;-16,24062;-36870,04745
1948,20809;-16,24074;-36872,84589
1948,21809;-16,24080;-36875,77844
1948,22809;-16,24092;-36878,47257
1948,23809;-16,24098;-36881,22630
1948,25009;-16,24110;-36883,85785
1948,27009;-16,24122;-36886,51025
1948,44209;-16,24265;-36889,17756
1948,46809;-16,24289;-36891,83593
1948,48409;-16,24307;-36894,53900
1948,49809;-16,24319;-36897,28379
1948,51009;-16,24331;-36899,88554
1948,52209;-16,24337;-36902,44853
1948,54209;-16,24355;-36905,20525
1948,56009;-16,24373;-36907,88746
1948,57809;-16,24391;-36910,69186
1948,59409;-16,24403;-36913,51712
1948,60809;-16,24421;-36916,10992
1948,62209;-16,24433;-36918,64610
1948,64009;-16,24445;-36921,18824
1948,79009;-16,24564;-36918,52391
1948,81209;-16,24582;-36915,82382
1948,83609;-16,24600;-36913,15055
1948,86409;-16,24618;-36910,61735
1948,99609;-16,24726;-36913,15353
1949,07609;-16,24792;-36915,82084
1949,23209;-16,24911;-36918,37788
1949,26609;-16,24941;-36921,11075
1949,28609;-16,24959;-36923,97475
1949,30209;-16,24977;-36926,67782
1949,31809;-16,24989;-36929,41368
1949,33209;-16,25001;-36932,00946
1949,34609;-16,25013;-36934,80492
1949,36209;-16,25031;-36937,56461
1949,37609;-16,25043;-36940,46140
1949,39009;-16,25055;-36943,13169
1949,40609;-16,25073;-36945,90032
1949,42009;-16,25085;-36948,55869
1949,43209;-16,25097;-36951,18129
1949,44609;-16,25109;-36954,07808
1949,46009;-16,25120;-36956,81691
1949,47209;-16,25133;-36959,42760
1949,48609;-16,25144;-36961,96973
1949,58209;-16,25216;-36959,21898
1949,69809;-16,25318;-36961,99059
1949,71409;-16,25330;-36964,61916
1949,73409;-16,25348;-36967,25368
1949,74809;-16,25366;-36970,13855
1949,75809;-16,25372;-36972,87440
1949,76809;-16,25384;-36975,90232
1949,77809;-16,25395;-36978,70076
1949,78809;-16,25401;-36981,39489
1949,79809;-16,25413;-36983,92808
1949,81209;-16,25426;-36986,73844
1949,83209;-16,25443;-36989,30740
1949,91409;-16,25509;-36991,81974
1949,96609;-16,25551;-36989,29846
1950,00409;-16,25581;-36986,76825
1950,19209;-16,25724;-36984,17842
1950,27209;-16,25790;-36986,71460
1950,29809;-16,25814;-36989,37595
1950,31809;-16,25832;-36992,04028
1950,34209;-16,25850;-36994,72547
1950,39809;-16,25892;-36997,28847
1950,49609;-16,25976;-36999,88127
1950,51609;-16,25993;-37002,62904
1950,54409;-16,26017;-37005,25463
1950,57209;-16,26035;-37007,78782
1950,61609;-16,26077;-37010,39255
1950,64209;-16,26095;-37013,02409
1950,66409;-16,26119;-37015,60795
1950,68209;-16,26131;-37018,37063
1950,69809;-16,26149;-37020,98429
1950,71409;-16,26161;-37023,79465
1950,72809;-16,26173;-37026,41428
1950,74409;-16,26191;-37028,98324
1950,76409;-16,26209;-37031,65948
1950,78409;-16,26221;-37034,16586
1950,90609;-16,26316;-37031,57902
1950,97409;-16,26376;-37034,14202
1950,99409;-16,26394;-37036,69310
1951,00809;-16,26406;-37039,55114
1951,02209;-16,26418;-37042,34660
1951,03409;-16,26430;-37045,01688
1951,04609;-16,26442;-37047,68419
1951,05809;-16,26454;-37050,35746
1951,07009;-16,26466;-37052,98007
1951,08409;-16,26478;-37055,81129
1951,09809;-16,26490;-37058,56502
1951,11209;-16,26502;-37061,15484
1951,12609;-16,26514;-37063,81023
1951,14009;-16,26526;-37066,35535
1951,15809;-16,26543;-37068,96901
1951,24009;-16,26603;-37066,46860
1951,32209;-16,26669;-37063,89964
1951,43209;-16,26759;-37066,51628
1951,54009;-16,26842;-37069,04352
1951,56609;-16,26866;-37071,62142
1951,58409;-16,26884;-37074,17250
1951,69609;-16,26974;-37076,75636
1951,72209;-16,26992;-37079,45645
1951,74609;-16,27016;-37082,11780
1951,77809;-16,27040;-37084,82385
1951,80009;-16,27058;-37087,50606
1951,83609;-16,27094;-37090,00945
1951,86409;-16,27118;-37092,68570
1951,88009;-16,27130;-37095,49308
1951,89609;-16,27147;-37098,05608
1951,91609;-16,27159;-37100,60418
1951,94209;-16,27183;-37103,17612
1951,97009;-16,27207;-37105,84641
1952,00009;-16,27231;-37108,42133
1952,06409;-16,27279;-37105,83746
1952,17009;-16,27369;-37108,44815
1952,19009;-16,27387;-37110,97240
1952,20809;-16,27404;-37113,47580
1952,22409;-16,27422;-37116,14013
1952,24009;-16,27434;-37118,98923
1952,25409;-16,27446;-37121,81151
1952,26609;-16,27464;-37124,38345
1952,27609;-16,27470;-37127,09844
1952,28609;-16,27482;-37130,16510
1952,29609;-16,27494;-37133,25560
1952,30609;-16,27500;-37136,11662
1952,31809;-16,27512;-37139,05513
1952,33009;-16,27524;-37141,77310
1952,34409;-16,27536;-37144,42849
1952,36009;-16,27554;-37147,17925
1952,38809;-16,27572;-37149,72138
1952,44409;-16,27614;-37147,11964
1952,46009;-16,27626;-37144,46127
1952,47209;-16,27638;-37141,74926
1952,48409;-16,27644;-37138,77797
1952,49609;-16,27650;-37136,06894
1952,51209;-16,27662;-37133,33011
1952,52809;-16,27674;-37130,46908
1952,54409;-16,27686;-37127,93589
1952,56809;-16,27703;-37125,38481
1952,61409;-16,27739;-37122,88439
1952,68609;-16,27799;-37125,49508
1952,70409;-16,27811;-37128,04019
1952,72209;-16,27829;-37130,57637
1952,73609;-16,27841;-37133,12149
1952,74809;-16,27853;-37135,66363
1952,76209;-16,27865;-37138,33392
1952,77809;-16,27877;-37140,90884
1952,80009;-16,27895;-37143,47184
1952,82009;-16,27913;-37146,08848
1952,84009;-16,27931;-37148,66638
1952,87209;-16,27955;-37151,21448
1952,90209;-16,27984;-37153,94735
1952,91809;-16,27996;-37156,57592
1952,93209;-16,28014;-37159,38330
1952,94609;-16,28020;-37162,11319
1952,96609;-16,28038;-37164,75964
1953,04809;-16,28104;-37162,23538
1953,09009;-16,28140;-37164,88779
1953,11809;-16,28164;-37167,54317
1953,14609;-16,28188;-37170,11809
1953,17809;-16,28212;-37172,72580
1953,20209;-16,28235;-37175,22919
1953,22009;-16,28253;-37177,95610
1953,23609;-16,28265;-37180,62043
1953,26009;-16,28283;-37183,29072
1953,46009;-16,28451;-37184,93283
1953,48009;-16,28469;-37187,48689
1953,49209;-16,28481;-37190,12737
1953,50209;-16,28492;-37192,72316
1953,51209;-16,28505;-37195,33384
1953,52209;-16,28511;-37198,48394
1953,53009;-16,28523;-37201,18403
1953,53809;-16,28528;-37203,94075
1953,54609;-16,28534;-37206,79581
1953,55409;-16,28546;-37209,49888
1953,56409;-16,28552;-37212,37183
1953,57809;-16,28564;-37214,97655
1953,68009;-16,28642;-37212,32414
1953,70809;-16,28660;-37209,70452
1953,73009;-16,28678;-37206,99847
1953,75409;-16,28696;-37204,33712
1953,79409;-16,28726;-37201,81584
1953,82409;-16,28750;-37199,24688
1953,92609;-16,28833;-37201,94697
1953,94609;-16,28851;-37204,61726
1953,96409;-16,28863;-37207,36504
1953,97809;-16,28875;-37210,11877
1953,99209;-16,28893;-37212,62515
1954,00409;-16,28899;-37215,27457
1954,01809;-16,28911;-37218,08195
1954,04009;-16,28929;-37220,64793
1954,06409;-16,28953;-37223,18709
1954,09209;-16,28977;-37225,86632
1954,10809;-16,28989;-37228,37865
1954,15209;-16,29025;-37230,89993
1954,30009;-16,29138;-37233,51359
1954,32209;-16,29156;-37236,14812
1954,34209;-16,29174;-37238,88099
1954,36409;-16,29192;-37241,42611
1954,38609;-16,29216;-37244,03083
1954,40209;-16,29228;-37246,68324
1954,41809;-16,29246;-37249,45784
1954,43409;-16,29258;-37252,20859
1954,44809;-16,29270;-37255,09048
1954,46009;-16,29282;-37257,60281
1954,47209;-16,29294;-37260,14197
1954,48609;-16,29306;-37262,81226
1954,51009;-16,29330;-37265,36930
1954,53209;-16,29342;-37267,87269
1954,65609;-16,29443;-37265,27393
1954,73009;-16,29509;-37267,99786
1954,74609;-16,29521;-37270,63835
1954,76209;-16,29533;-37273,29075
1954,78209;-16,29551;-37275,91336
1954,81009;-16,29575;-37278,51808
1954,82809;-16,29593;-37281,14665
1954,85409;-16,29617;-37283,65600
1954,87209;-16,29635;-37286,49914
1954,88609;-16,29647;-37289,26480
1954,89809;-16,29659;-37291,80694
1954,91209;-16,29670;-37294,62326
1954,98409;-16,29724;-37291,98277
1955,00409;-16,29742;-37289,37805
1955,17809;-16,29880;-37286,82399
1955,24409;-16,29933;-37289,34526
1955,27809;-16,29964;-37291,93807
1955,31409;-16,29993;-37294,60835
1955,33209;-16,30011;-37297,15347
1955,34809;-16,30023;-37299,83866
1955,37409;-16,30047;-37302,49703
1955,44809;-16,30107;-37304,99744
1955,48609;-16,30137;-37307,51872
1955,52609;-16,30167;-37310,14729
1955,62009;-16,30245;-37312,65366
1955,65609;-16,30274;-37315,32693
1955,67409;-16,30292;-37317,85715
1955,68809;-16,30304;-37320,73903
1955,70009;-16,30316;-37323,43018
1955,71409;-16,30328;-37326,28822
1955,72809;-16,30340;-37328,95553
1955,74209;-16,30352;-37331,48873
1955,75809;-16,30364;-37333,99212
1955,77609;-16,30382;-37336,49552
1955,79409;-16,30400;-37339,01978
1955,84409;-16,30436;-37341,53211
1955,91609;-16,30502;-37344,22922
1955,93209;-16,30520;-37346,73858
1955,94609;-16,30531;-37349,26581
1955,96009;-16,30543;-37351,81391
1955,98009;-16,30561;-37354,51996
1956,01409;-16,30585;-37357,05316
1956,06809;-16,30639;-37359,64894
1956,09609;-16,30663;-37362,30433
1956,11409;-16,30681;-37365,02230
1956,14009;-16,30699;-37367,52868
1956,30209;-16,30830;-37364,91501
1956,32809;-16,30848;-37362,28049
1956,36209;-16,30872;-37359,72345
1956,39409;-16,30896;-37357,15151
1956,53209;-16,31010;-37359,71451
1956,55609;-16,31028;-37362,27751
1956,57809;-16,31046;-37365,01634
1956,60009;-16,31064;-37367,73729
1956,63409;-16,31094;-37370,25261
1956,65409;-16,31111;-37372,94972
1956,67409;-16,31123;-37375,48590
1956,77809;-16,31201;-37372,89906
1956,85809;-16,31267;-37375,55444
1956,87409;-16,31279;-37378,26943
1956,89009;-16,31297;-37380,97548
1956,90409;-16,31309;-37383,71730
1956,91609;-16,31321;-37386,42037
