Extensión;Carga
-1,06886;-2127,61536
-1,07053;-2125,75607
-1,07137;-2128,26747
-1,07209;-2130,78875
-1,07334;-2128,20284
-1,0749;-2127,74742
-1,07651;-2130,0355
-1,07806;-2130,63285
-1,07884;-2133,15766
-1,08052;-2133,65424
-1,08171;-2136,1554
-1,08225;-2138,71114
-1,08368;-2136,13436
-1,08524;-2134,95586
-1,0862;-2137,48366
-1,08745;-2139,99357
-1,08919;-2142,24886
-1,0908;-2141,46748
-1,09188;-2143,99882
-1,09265;-2146,53332
-1,09421;-2143,96622
-1,09576;-2143,76338
-1,09684;-2146,27869
-1,09839;-2147,69822
-1,09977;-2150,22527
-1,10138;-2149,7231
-1,1024;-2152,2576
-1,10294;-2154,76509
-1,10455;-2152,21345
-1,10611;-2152,6685
-1,10748;-2155,19331
-1,10898;-2154,67978
-1,10969;-2157,21596
-1,11035;-2159,73388
-1,11202;-2159,792
-1,11304;-2162,35314
-1,1137;-2164,88726
-1,1146;-2162,3347
-1,11513;-2159,80057
-1,11669;-2160,95094
-1,11759;-2163,47128
-1,11914;-2163,4087
-1,12022;-2165,92122
-1,12087;-2168,46354
-1,12219;-2165,91544
-1,12315;-2168,44995
-1,12392;-2170,98519
-1,1256;-2168,64701
-1,12715;-2167,96473
-1,12775;-2170,46831
-1,12936;-2172,08192
-1,13092;-2174,62778
-1,13176;-2177,17998
-1,13337;-2176,88512
-1,13433;-2179,42353
-1,136;-2177,44522
-1,13756;-2177,35395
-1,13893;-2179,85902
-1,14048;-2180,38112
-1,1412;-2182,90817
-1,14186;-2185,43578
-1,14353;-2184,56313
-1,14437;-2187,11402
-1,1461;-2186,59826
-1,14766;-2185,7949
-1,14927;-2187,93731
-1,15083;-2188,78333
-1,15167;-2191,39587
-1,15328;-2192,15956
-1,15436;-2194,66668
-1,15573;-2197,19075
-1,15675;-2194,67152
-1,1583;-2193,9382
-1,1598;-2196,44215
-1,16135;-2198,9584
-1,16273;-2201,51562
-1,16428;-2200,16632
-1,16524;-2202,67922
-1,1659;-2205,37279
-1,16757;-2203,06665
-1,16912;-2203,07838
-1,17062;-2205,61791
-1,17229;-2207,10486
-1,17331;-2209,63862
-1,17492;-2209,04555
-1,17588;-2211,61023
-1,17636;-2214,15609
-1,17737;-2211,60389
-1,17809;-2209,05803
-1,17923;-2211,5605
-1,18072;-2214,06054
-1,1824;-2216,19643
-1,18413;-2217,30638
-1,18581;-2217,91305
-1,18634;-2220,46059
-1,18802;-2218,01065
-1,18957;-2219,51064
-1,19089;-2222,02335
-1,1925;-2222,92189
-1,1937;-2225,44856
-1,19531;-2224,71226
-1,19657;-2227,28383
-1,19711;-2229,78983
-1,19836;-2227,24508
-1,19944;-2224,7389
-1,20057;-2227,29184
-1,20117;-2229,85297
-1,20279;-2231,72549
-1,20446;-2234,28439
-1,20613;-2234,87895
-1,20769;-2237,41233
-1,20888;-2234,88789
-1,21044;-2234,05249
-1,21128;-2236,55757
-1,21253;-2239,07065
-1,21415;-2239,72704
-1,21492;-2242,23658
-1,2166;-2242,44613
-1,21767;-2245,00801
-1,21929;-2242,50685
-1,22084;-2242,82797
-1,22198;-2245,42115
-1,22359;-2246,7522
-1,22527;-2249,25466
-1,22694;-2251,15959
-1,22855;-2253,69893
-1,22975;-2251,19609
-1,23131;-2251,19963
-1,23262;-2253,70284
-1,23423;-2254,24021
-1,23537;-2256,74175
-1,23651;-2259,28258
-1,23818;-2258,33915
-1,23896;-2260,87477
-1,23956;-2263,39139
-1,24015;-2260,81926
-1,24171;-2258,69548
-1,2429;-2261,23128
-1,24446;-2262,66757
-1,24589;-2265,20039
-1,24667;-2267,74793
-1,24835;-2267,21633
-1,24912;-2269,74711
-1,2508;-2267,65778
-1,25235;-2268,27599
-1,25397;-2270,1351
-1,25552;-2270,90959
-1,25612;-2273,4452
-1,25695;-2275,95046
-1,25809;-2273,45042
-1,25941;-2275,98716
-1,25994;-2278,48776
-1,26126;-2275,95624
-1,26275;-2274,72689
-1,26371;-2277,30088
-1,26527;-2278,21302
-1,26622;-2280,71902
-1,2667;-2283,22688
-1,26837;-2281,674
-1,26987;-2284,2614
-1,27029;-2286,80223
-1,27154;-2284,27853
-1,27304;-2281,95637
-1,27411;-2284,46145
-1,27567;-2286,97378
-1,27692;-2289,5325
-1,2786;-2289,49375
-1,28027;-2292,09848
-1,28057;-2294,71326
-1,28201;-2292,18453
-1,28266;-2289,66568
-1,28428;-2292,12772
-1,28583;-2294,21258
-1,28739;-2296,76794
-1,28906;-2298,27166
-1,29074;-2300,77282
-1,29127;-2303,2859
-1,29217;-2300,65379
-1,29289;-2298,06174
-1,29444;-2298,22192
-1,29546;-2300,72383
-1,29701;-2302,21115
-1,29773;-2304,77098
-1,29941;-2306,36951
-1,30108;-2308,88408
-1,30281;-2307,56532
-1,30419;-2305,02635
-1,30562;-2307,54223
-1,30688;-2310,07077
-1,30825;-2312,61402
-1,30993;-2312,39107
-1,31118;-2314,90172
-1,31178;-2317,53699
-1,31322;-2314,98666
-1,31375;-2312,41696
-1,31531;-2314,6091
-1,31621;-2317,11008
-1,31776;-2316,27766
-1,31848;-2318,78646
-1,31949;-2321,33232
-1,32111;-2321,3096
-1,32177;-2323,87744
-1,3223;-2326,39499
-1,32338;-2323,88172
-1,32428;-2321,36678
-1,32583;-2323,23073
-1,32685;-2325,75387
-1,3284;-2324,71209
-1,32918;-2327,22983
-1,33085;-2328,9524
-1,33235;-2331,49081
-1,33319;-2334,05121
-1,33396;-2331,50795
-1,33426;-2328,96246
-1,33588;-2330,65058
-1,33749;-2332,85148
-1,33911;-2333,49502
-1,34012;-2336,04629
-1,34174;-2335,77695
-1,34311;-2338,34833
-1,34353;-2340,93722
-1,34467;-2338,41203
-1,34622;-2337,31456
-1,3473;-2339,90755
-1,34891;-2340,62001
-1,35005;-2343,20387
-1,35172;-2343,3052
-1,35322;-2345,93581
-1,35381;-2348,48354
-1,35513;-2345,93619
-1,35668;-2345,37795
-1,35812;-2347,88675
-1,35961;-2347,87147
-1,36039;-2350,38139
-1,36135;-2352,91068
-1,36302;-2352,47668
-1,36398;-2355,02347
-1,36565;-2352,63649
-1,36721;-2353,15114
-1,36876;-2354,89961
-1,3702;-2357,40915
-1,37127;-2359,92838
-1,37283;-2359,41373
-1,3739;-2361,92867
-1,37564;-2362,10376
-1,37725;-2360,53672
-1,37881;-2362,85608
-1,38048;-2364,53377
-1,3818;-2367,12042
-1,38341;-2366,18854
-1,38455;-2368,76775
-1,38526;-2371,31864
-1,38652;-2368,76141
-1,38807;-2367,96085
-1,38945;-2370,54322
-1,39106;-2372,10598
-1,3919;-2374,6131
-1,39357;-2373,95037
-1,39483;-2376,5428
-1,39531;-2379,07358
-1,39644;-2376,54764
-1,39794;-2374,83438
-1,39919;-2377,38024
-1,40039;-2379,93915
-1,40206;-2381,75616
-1,40374;-2381,96049
-1,40535;-2384,50877
-1,40607;-2387,07811
-1,40685;-2384,54007
-1,40768;-2382,01544
-1,40936;-2384,05634
-1,4102;-2386,56197
-1,41181;-2387,08407
-1,41307;-2389,5923
-1,41462;-2388,6241
-1,41564;-2391,20647
-1,41629;-2393,7773
-1,41761;-2391,27576
-1,41916;-2390,69536
-1,42018;-2393,22428
-1,42096;-2395,7679
-1,42257;-2396,03184
-1,42407;-2398,54641
-1,42574;-2398,96793
-1,42652;-2401,49889
-1,42807;-2398,99531
-1,42963;-2398,15861
-1,43046;-2400,68883
-1,43214;-2401,43277
-1,43351;-2403,9939
-1,43435;-2406,50177
-1,43602;-2406,41553
-1,4368;-2409,01317
-1,43842;-2406,39243
-1,43991;-2406,02437
-1,44099;-2408,58309
-1,442;-2411,08667
-1,44362;-2411,03079
-1,44475;-2413,56883
-1,44649;-2414,22094
-1,4478;-2416,80406
-1,44942;-2414,56125
-1,45097;-2414,05871
-1,45181;-2416,5608
-1,45342;-2417,58935
-1,45462;-2420,12627
-1,4554;-2422,66972
-1,45707;-2421,73057
-1,45803;-2424,23918
-1,45946;-2421,6976
-1,46102;-2420,34756
-1,46173;-2422,86641
-1,46323;-2425,3739
-1,46484;-2427,29187
-1,46562;-2429,81855
-1,46729;-2428,07996
-1,46813;-2430,62433
-1,46987;-2430,77427
-1,47142;-2429,83066
-1,47309;-2431,63202
-1,47465;-2432,49331
-1,47549;-2435,04271
-1,47638;-2437,59137
-1,47758;-2435,04755
-1,47847;-2437,63179
-1,47913;-2440,238
-1,48051;-2437,67761
-1,48206;-2437,00109
-1,48314;-2439,55087
-1,48469;-2438,56739
-1,48547;-2441,09854
-1,48631;-2443,65335
-1,48792;-2442,4823
-1,48906;-2445,00265
-1,48948;-2447,53417
-1,49115;-2445,02034
-1,49264;-2443,59076
-1,49372;-2446,12135
-1,49522;-2448,64095
-1,49641;-2451,26523
-1,49809;-2450,29386
-1,49928;-2452,86748
-1,5;-2455,49995
-1,50155;-2452,94552
-1,50239;-2450,43095
-1,50347;-2452,98669
-1,50508;-2455,30289
-1,5067;-2456,55868
-1,50735;-2459,0807
-1,50897;-2458,6428
-1,5101;-2461,2505
-1,51058;-2463,75501
-1,51172;-2461,22126
-1,51285;-2458,70929
-1,51441;-2461,09311
-1,51602;-2463,01275
-1,51746;-2465,56569
-1,51913;-2466,8375
-1,52051;-2469,34406
-1,52224;-2467,77628
-1,52374;-2466,10772
-1,52487;-2468,61912
-1,52649;-2471,14506
-1,5278;-2473,65721
-1,52942;-2472,27419
-1,53031;-2474,82844
-1,53091;-2477,37113
-1,53163;-2479,90768
-1,53258;-2477,34096
-1,53282;-2474,82639
-1,53348;-2472,32597
-1,53474;-2474,84054
-1,53551;-2477,37188
-1,53701;-2477,13067
-1,53767;-2479,6363
-1,53856;-2482,13895
-1,54018;-2482,03687
-1,54101;-2484,61515
-1,54161;-2487,15989
-1,54287;-2484,61477
-1,54359;-2482,10412
-1,5452;-2483,80918
-1,54681;-2484,86865
-1,54843;-2486,85833
-1,54897;-2489,38706
-1,55058;-2489,13467
-1,55148;-2491,74405
-1,55202;-2494,32363
-1,55339;-2491,74293
-1,55381;-2489,18496
-1,55536;-2489,93449
-1,55596;-2492,44161
-1,55752;-2492,57367
-1,55919;-2495,14151
-1,5608;-2495,83554
-1,56224;-2498,34154
-1,56278;-2500,8861
-1,56415;-2498,3054
-1,56571;-2498,1996
-1,56732;-2499,37233
-1,569;-2501,86063
-1,56977;-2504,40817
-1,57139;-2502,09719
-1,57199;-2504,66075
-1,573;-2507,32377
-1,57342;-2509,85902
-1,57444;-2507,32917
-1,57515;-2504,81162
-1,57677;-2506,56866
-1,57838;-2506,93485
-1,57976;-2509,44272
-1,58048;-2511,96474
-1,58215;-2511,1923
-1,58305;-2513,7661
-1,58472;-2513,2671
-1,58633;-2512,42854
-1,58789;-2514,52979
-1,5895;-2516,00835
-1,59028;-2518,53745
-1,5919;-2518,1368
-1,59327;-2520,73556
-1,59417;-2523,2587
-1,5956;-2520,70371
-1,59716;-2519,10221
-1,59793;-2521,61101
-1,59949;-2523,52189
-1,60086;-2526,02436
-1,60254;-2526,06589
-1,60415;-2528,62386
-1,60589;-2527,37552
-1,60744;-2527,03801
-1,6087;-2529,63826
-1,61031;-2532,17015
-1,61151;-2534,68622
-1,61312;-2533,81282
-1,61438;-2536,31435
-1,61605;-2534,89502
-1,61766;-2535,3536
-1,61928;-2537,62808
-1,62095;-2539,07815
-1,62203;-2541,61973
-1,62364;-2540,41795
-1,6246;-2543,03366
-1,62508;-2545,58139
-1,62639;-2542,983
-1,62687;-2540,45948
-1,62819;-2542,96828
-1,6298;-2545,03191
-1,63142;-2546,85842
-1,63231;-2549,37448
-1,63393;-2547,51556
-1,63494;-2550,08228
-1,6356;-2552,6356
-1,63716;-2550,11283
-1,63865;-2548,98947
-1,63967;-2551,49696
-1,64128;-2553,62093
-1,64296;-2556,14612
-1,64457;-2556,50338
-1,64571;-2559,0837
-1,64744;-2557,90278
-1,64899;-2556,38584
-1,64989;-2558,90191
-1,65151;-2560,3665
-1,65318;-2562,68941
-1,65485;-2563,48737
-1,65599;-2566,01833
-1,65677;-2568,54463
-1,65772;-2565,9686
-1,65838;-2563,46222
-1,65994;-2565,47034
-1,66101;-2568,01825
-1,66269;-2568,98794
-1,664;-2571,52729
-1,66568;-2571,77446
-1,66687;-2574,30617
-1,66855;-2572,58322
-1,67004;-2570,9236
-1,67094;-2573,46407
-1,67207;-2576,04904
-1,67375;-2577,69302
-1,67548;-2579,22206
-1,67733;-2581,60271
-1,67877;-2579,06895
-1,68026;-2578,16147
-1,68128;-2580,66896
-1,6826;-2583,18633
-1,68421;-2585,73648
-1,68588;-2585,54686
-1,68732;-2588,07167
-1,68899;-2587,06305
-1,69061;-2586,50184
-1,6918;-2589,003
-1,69342;-2589,61394
-1,69449;-2592,12852
-1,69623;-2593,24573
-1,69784;-2595,81581
-1,69826;-2598,36558
-1,69922;-2595,7942
-1,69982;-2593,26249
-1,70131;-2592,71171
-1,70203;-2595,2898
-1,70358;-2597,72521
-1,70502;-2600,25542
-1,70538;-2602,76217
-1,70699;-2600,62162
-1,70819;-2603,16208
-1,70878;-2605,73421
-1,70998;-2603,14085
-1,71153;-2601,70195
-1,71315;-2603,83897
-1,71476;-2605,73886
-1,7156;-2608,32589
-1,71727;-2607,36123
-1,71853;-2609,87971
-1,71901;-2612,46562
-1,72056;-2609,9056
-1,72134;-2607,28169
-1,72266;-2609,80614
-1,72409;-2612,31326
-1,7257;-2611,93477
-1,726;-2614,45753
-1,72678;-2616,9667
-1,72839;-2616,81434
-1,72923;-2619,39932
-1,72977;-2621,934
-1,73067;-2619,37156
-1,7315;-2616,80018
-1,73312;-2617,11981
-1,73473;-2619,21808
-1,73611;-2621,72949
-1,73712;-2624,26957
-1,73874;-2623,29038
-1,7394;-2625,79434
-1,73993;-2628,40092
-1,74131;-2625,82414
-1,74257;-2623,29653
-1,744;-2625,80179
-1,74555;-2627,83524
-1,74669;-2630,434
-1,7483;-2629,37453
-1,74968;-2631,87811
-1,75022;-2634,39156
-1,75082;-2636,89589
-1,75153;-2634,36455
-1,75207;-2631,84607
-1,75363;-2631,90754
-1,7547;-2634,51338
-1,75626;-2635,5749
-1,75739;-2638,1759
-1,75907;-2638,28989
-1,76002;-2640,83352
-1,7608;-2643,39894
-1,76212;-2640,83073
-1,76265;-2638,3033
-1,76421;-2639,79975
-1,76546;-2642,32568
-1,76702;-2641,23734
-1,76756;-2643,7914
-1,76839;-2646,30355
-1,77007;-2646,48106
-1,77097;-2649,07666
-1,77156;-2651,64133
-1,7724;-2649,13142
-1,77276;-2646,58444
-1,773;-2644,00207
-1,77431;-2646,53508
-1,77575;-2649,06641
-1,77724;-2650,16947
-1,77826;-2652,73098
-1,77987;-2652,15095
-1,78125;-2654,72382
-1,78185;-2657,3034
-1,78322;-2654,77914
-1,78484;-2653,90333
-1,78579;-2656,44416
-1,78741;-2656,30707
-1,78854;-2658,82146
-1,7892;-2661,44499
-1,79082;-2659,61625
-1,79159;-2662,21315
-1,79225;-2664,79813
-1,79368;-2662,2938
-1,79476;-2659,76358
-1,79638;-2662,3074
-1,79793;-2662,9176
-1,79877;-2665,48991
-1,79978;-2668,04937
-1,80146;-2668,25538
-1,80235;-2670,77982
-1,80409;-2670,5429
-1,80564;-2668,81753
-1,80726;-2670,69247
-1,80887;-2673,01425
-1,80983;-2675,53478
-1,81144;-2675,20305
-1,8127;-2677,80963
-1,81348;-2680,37114
-1,81479;-2677,84558
-1,81575;-2675,33101
-1,81736;-2677,64423
-1,81898;-2679,97161
-1,82023;-2682,47761
-1,82191;-2680,55256
-1,82262;-2683,07533
-1,8234;-2685,65323
-1,82513;-2685,40662
-1,82669;-2684,62785
-1,8283;-2686,70954
-1,82998;-2687,99867
-1,83064;-2690,50337
-1,83225;-2688,6994
-1,83333;-2691,20373
-1,83392;-2693,79225
-1,83536;-2691,27898
-1,83697;-2690,35921
-1,83805;-2692,9209
-1,83966;-2694,40841
-1,84116;-2696,93621
-1,84277;-2696,28055
-1,84397;-2698,82847
-1,84439;-2701,37638
-1,84558;-2698,80146
-1,84606;-2696,24181
-1,84756;-2698,79978
-1,84881;-2701,35552
-1,85043;-2702,46211
-1,85168;-2704,96868
-1,85324;-2704,19959
-1,85425;-2706,72198
-1,85497;-2709,28666
-1,85622;-2706,7082
-1,85652;-2704,17649
-1,85808;-2704,72076
-1,85892;-2707,24632
-1,86059;-2709,35819
-1,86226;-2711,40169
-1,86394;-2711,40877
-1,86495;-2713,94365
-1,86663;-2712,66438
-1,86758;-2710,12951
-1,86896;-2712,67965
-1,86992;-2715,19665
-1,87147;-2715,18007
-1,87225;-2717,7142
-1,87315;-2720,22728
-1,87482;-2719,83724
-1,87536;-2722,39316
-1,87703;-2720,52027
-1,87787;-2718,01986
-1,87912;-2720,53517
-1,8808;-2722,7791
-1,88241;-2723,92351
-1,88337;-2726,46155
-1,8851;-2726,7972
-1,88618;-2729,39671
-1,88773;-2726,87711
-1,88923;-2724,89525
-1,8903;-2727,4223
-1,8912;-2729,95029
-1,89282;-2730,66033
-1,89353;-2733,21867
-1,89521;-2732,802
-1,89646;-2735,39759
-1,89718;-2737,91067
-1,89808;-2735,33575
-1,89963;-2733,2481
-1,90083;-2735,769
-1,90244;-2737,55658
-1,90376;-2740,09313
-1,90543;-2739,54161
-1,90663;-2742,12621
-1,90794;-2744,63799
-1,90854;-2742,13571
-1,91015;-2741,02055
-1,91159;-2743,55672
-1,91314;-2742,93739
-1,91386;-2745,46482
-1,91428;-2747,98963
-1,91595;-2746,43712
-1,91715;-2748,99974
-1,91769;-2751,52251
-1,91906;-2748,99583
-1,92056;-2748,1541
-1,92217;-2750,19985
-1,92373;-2752,33481
-1,9245;-2754,94661
-1,92618;-2753,27954
-1,92755;-2755,81963
-1,92809;-2758,42547
-1,92965;-2755,90662
-1,93114;-2753,72695
-1,9321;-2756,26965
-1,93329;-2758,78422
-1,93479;-2761,33567
-1,93646;-2761,47109
-1,93808;-2763,99981
-1,93873;-2766,57306
-1,93993;-2764,01229
-1,94029;-2761,48319
-1,94178;-2761,02349
-1,94256;-2763,54309
-1,94412;-2765,00136
-1,94519;-2767,55784
-1,94567;-2770,14524
-1,94734;-2768,69759
-1,94824;-2771,21402
-1,9492;-2773,75765
-1,95021;-2771,15721
-1,95051;-2768,54597
-1,95207;-2768,72106
-1,95344;-2771,26376
-1,955;-2772,11331
-1,95577;-2774,69009
-1,95745;-2776,00586
-1,95882;-2778,50702
-1,9593;-2781,08586
-1,96044;-2778,57985
-1,9611;-2776,0556
-1,96205;-2773,50526
-1,96313;-2776,04647
-1,96385;-2778,57054
-1,96546;-2779,88408
-1,96642;-2782,42026
-1,96803;-2781,6033
-1,96899;-2784,20113
-1,96947;-2786,80399
-1,96994;-2789,38748
-1,97084;-2786,7103
-1,97108;-2784,1961
-1,97156;-2781,69252
-1,97311;-2783,73789
-1,97437;-2786,23793
-1,97598;-2786,63281
-1,9767;-2789,15036
-1,97843;-2789,88723
-1,97963;-2792,38913
-1,97999;-2794,9186
-1,9813;-2792,34182
-1,98178;-2789,7222
-1,9834;-2791,05436
-1,98501;-2792,95202
-1,98657;-2792,52324
-1,98722;-2795,2116
-1,9889;-2796,19042
-1,98997;-2798,71039
-1,99045;-2801,24936
-1,99195;-2798,74522
-1,99219;-2796,1826
-1,9938;-2797,48607
-1,9944;-2800,07739
-1,99601;-2799,10062
-1,99685;-2801,61742
-1,99751;-2804,17986
-1,99918;-2803,32472
-2,00068;-2805,86723
-2,00127;-2808,44625
-2,00247;-2805,91026
-2,00402;-2804,84762
-2,00504;-2807,36685
-2,0066;-2807,58068
-2,00797;-2810,10773
-2,00857;-2812,65024
-2,00959;-2810,08948
-2,01114;-2812,65527
-2,01144;-2815,17264
-2,01299;-2812,65806
-2,01455;-2811,46336
-2,01532;-2814,03083
-2,01688;-2815,26577
-2,01819;-2817,83286
-2,01873;-2820,34893
-2,02035;-2818,85434
-2,02142;-2821,40374
-2,02232;-2823,94495
-2,02316;-2821,3881
-2,02477;-2819,63367
-2,02633;-2821,25566
-2,02788;-2823,7937
-2,02896;-2826,37794
-2,03063;-2824,39571
-2,03153;-2826,93617
-2,03213;-2829,48632
-2,03386;-2827,6071
-2,03535;-2825,59935
-2,03643;-2828,1793
-2,03798;-2830,54505
-2,03942;-2833,12388
-2,04103;-2832,15325
-2,04229;-2834,76543
-2,04295;-2837,33048
-2,04456;-2835,16608
-2,04618;-2834,22563
-2,04719;-2836,7715
-2,04881;-2838,73156
-2,05012;-2841,237
-2,05174;-2839,51405
-2,05263;-2842,01615
-2,05341;-2844,61491
-2,05443;-2841,94164
-2,05485;-2839,39298
-2,0564;-2841,18876
-2,0576;-2843,69476
-2,05921;-2843,92592
-2,06011;-2846,43061
-2,06178;-2846,72286
-2,06304;-2849,2244
-2,0634;-2851,7453
-2,06477;-2849,19627
-2,06525;-2846,65897
-2,0668;-2849,1959
-2,0683;-2851,7019
-2,06991;-2852,5658
-2,07081;-2855,07217
-2,07236;-2852,53916
-2,07332;-2855,06286
-2,07392;-2857,63927
-2,07446;-2860,17731
-2,07523;-2857,5331
-2,07565;-2855,00959
-2,07715;-2854,17102
-2,07816;-2856,67405
-2,07924;-2859,20035
-2,08085;-2858,38451
-2,08145;-2860,97247
-2,08313;-2861,24498
-2,08408;-2863,77482
-2,08582;-2862,19791
-2,08731;-2861,646
-2,08857;-2864,25184
-2,09018;-2865,47318
-2,0918;-2868,00954
-2,09347;-2868,40592
-2,09437;-2870,92291
-2,09514;-2873,47306
-2,0961;-2870,9041
-2,09664;-2868,39809
-2,09819;-2868,96098
-2,09897;-2871,4763
-2,10058;-2872,23738
-2,10226;-2874,58748
-2,10399;-2876,79248
-2,10585;-2879,22248
-2,10686;-2876,70325
-2,10842;-2874,55842
-2,10955;-2877,13874
-2,11111;-2879,64754
-2,11236;-2882,15186
-2,11308;-2884,70369
-2,11469;-2882,65795
-2,11547;-2885,22728
-2,11721;-2884,34364
-2,11876;-2883,03029
-2,12014;-2885,66276
-2,12169;-2886,36666
-2,12259;-2888,91848
-2,12354;-2891,46286
-2,12522;-2890,16515
-2,126;-2892,69034
-2,12767;-2891,3226
-2,12922;-2889,59164
-2,13078;-2892,12428
-2,13233;-2892,34761
-2,13305;-2894,88677
-2,13347;-2897,48013
-2,13508;-2896,24278
-2,13622;-2898,7851
-2,1367;-2901,38554
-2,13819;-2898,88456
-2,13969;-2896,77586
-2,14088;-2899,39456
-2,14244;-2899,68606
-2,14333;-2902,24906
-2,14393;-2904,76531
-2,14555;-2903,14686
-2,14698;-2905,64895
-2,14734;-2908,19872
-2,14883;-2905,5886
-2,15039;-2903,63841
-2,1517;-2906,14087
-2,15332;-2907,85357
-2,1541;-2910,43427
-2,15463;-2912,98646
-2,15559;-2910,46295
-2,15721;-2913,07103
-2,15768;-2915,61466
-2,15906;-2913,04253
-2,15984;-2910,51026
-2,16139;-2912,04415
-2,16253;-2914,60995
-2,16414;-2916,37573
-2,1648;-2918,96462
-2,16647;-2918,20988
-2,16779;-2920,73153
-2,16952;-2920,4471
-2,17;-2917,84871
-2,17155;-2918,59917
-2,17275;-2921,1577
-2,17436;-2922,14267
-2,17514;-2924,66078
-2,17682;-2924,3933
-2,17801;-2926,94662
-2,17843;-2929,44871
-2,17993;-2926,94587
-2,18106;-2924,3812
-2,18262;-2926,90862
-2,18411;-2929,42245
-2,18537;-2931,93571
-2,18698;-2931,10665
-2,18812;-2933,66779
-2,18859;-2936,2537
-2,18919;-2938,76119
-2,19009;-2936,15535
-2,19039;-2933,60166
-2,19087;-2931,08895
-2,19248;-2933,09521
-2,19338;-2935,63865
-2,19493;-2935,35702
-2,19553;-2937,92915
-2,19726;-2939,56883
-2,19906;-2942,15418
-2,1996;-2944,66633
-2,20049;-2942,09421
-2,20091;-2939,58243
-2,20253;-2939,39412
-2,20396;-2941,95805
-2,20546;-2940,96712
-2,20611;-2943,47331
-2,20659;-2946,04283
-2,20821;-2945,612
-2,20892;-2948,13514
-2,20964;-2950,67746
-2,21114;-2948,13626
-2,21143;-2945,55277
-2,21305;-2947,08889
-2,21466;-2948,4963
-2,21634;-2950,08998
-2,2167;-2952,72861
-2,21837;-2952,25829
-2,2198;-2954,82371
-2,22046;-2957,3692
-2,22166;-2954,86599
-2,22226;-2952,35924
-2,22387;-2954,86059
-2,22548;-2954,9839
-2,22704;-2957,56981
-2,22758;-2960,08661
-2,22913;-2958,42998
-2,23009;-2960,97547
-2,23063;-2963,47942
-2,2323;-2961,40388
-2,23386;-2960,35111
-2,23493;-2962,88989
-2,23649;-2963,69214
-2,23762;-2966,22701
-2,2393;-2966,6476
-2,24073;-2969,19085
-2,24246;-2968,13603
-2,24402;-2967,26767
-2,24563;-2969,13907
-2,24725;-2970,0717
-2,24803;-2972,60694
-2,24964;-2972,54007
-2,25113;-2975,19788
-2,25179;-2977,71562
-2,25287;-2975,20775
-2,25436;-2973,82437
-2,25592;-2976,3259
-2,25741;-2978,87176
-2,25891;-2981,38279
-2,26046;-2980,03983
-2,26166;-2982,56725
-2,26243;-2985,11758
-2,26321;-2982,60134
-2,26477;-2980,86852
-2,26638;-2983,00479
-2,268;-2984,4908
-2,26919;-2986,9929
-2,27081;-2986,84668
-2,27206;-2989,48549
-2,27242;-2992,05948
-2,27344;-2989,46314
-2,27379;-2986,86009
-2,27535;-2987,33041
-2,2766;-2989,87795
-2,27822;-2991,98516
-2,2793;-2994,50122
-2,28091;-2994,79105
-2,2824;-2997,34212
-2,283;-2999,90214
-2,28366;-2997,31903
-2,28432;-2994,76534
-2,28593;-2995,00804
-2,28713;-2997,54646
-2,28874;-2997,19404
-2,28916;-2999,75555
-2,29024;-3002,27795
-2,29185;-3000,17893
-2,29257;-3002,73355
-2,29317;-3005,26731
-2,2946;-3002,66109
-2,2955;-3000,13907
-2,29705;-3002,42994
-2,29825;-3004,95382
-2,29986;-3005,35113
-2,30058;-3007,88488
-2,30225;-3008,41872
-2,30321;-3010,94539
-2,30393;-3013,50374
-2,30489;-3010,85524
-2,30644;-3008,70612
-2,3074;-3011,24342
-2,30901;-3012,50927
-2,31074;-3014,75879
-2,31242;-3014,745
-2,31361;-3017,2592
-2,31397;-3019,80712
-2,31541;-3017,21916
-2,3166;-3014,70868
-2,31768;-3017,24859
-2,31846;-3019,75384
-2,32007;-3020,38193
-2,32187;-3022,90246
-2,32354;-3024,25288
-2,32533;-3026,6704
-2,32587;-3024,16999
-2,32737;-3022,04043
-2,32856;-3024,55258
-2,3297;-3027,06864
-2,33137;-3029,49436
-2,33233;-3032,04767
-2,334;-3029,84882
-2,33466;-3032,40027
-2,33532;-3034,93235
-2,33627;-3032,25294
-2,33675;-3029,74302
-2,33825;-3029,28276
-2,3392;-3031,92865
-2,34082;-3034,01928
-2,3419;-3036,53907
-2,34261;-3039,06798
-2,34381;-3036,54261
-2,34476;-3039,10598
-2,34524;-3041,63434
-2,34626;-3039,08326
-2,34734;-3036,5821
-2,34889;-3037,55533
-2,34961;-3040,05705
-2,35116;-3040,02259
-2,35218;-3042,57628
-2,3526;-3045,12884
-2,35427;-3044,45121
-2,35559;-3047,06842
-2,35601;-3049,64166
-2,35702;-3047,06208
-2,35738;-3044,48735
-2,35894;-3043,03113
-2,35983;-3045,54403
-2,36139;-3046,01211
-2,36222;-3048,54345
-2,36282;-3051,06901
-2,36348;-3053,65752
-2,36444;-3051,11837
-2,36599;-3053,61878
-2,36659;-3056,15179
-2,36748;-3053,64672
-2,36808;-3051,12433
-2,36958;-3049,30415
-2,3703;-3051,83269
-2,37191;-3054,14908
-2,37293;-3056,70723
-2,3737;-3059,2436
-2,37526;-3057,06486
-2,37609;-3059,58055
-2,37669;-3062,12921
-2,37825;-3059,52765
-2,37902;-3056,98253
-2,38064;-3058,94203
