Local Peak Maximum (Comp. extension 1 % Change) : HoraalLocal Peak Maximum (Comp. extension 1 % Change);0,00000;sec
Local Peak Maximum (Comp. extension 1 % Change) : CargaalLocal Peak Maximum (Comp. extension 1 % Change);0,00000;N
Local Peak Maximum (Comp. extension 1 % Change) : Extensión por compresiónalLocal Peak Maximum (Comp. extension 1 % Change);0,00000;mm
Local Peak Maximum (Comp. extension 1 % Change) : Esfuerzo de compresiónalLocal Peak Maximum (Comp. extension 1 % Change);0,00000;MPa

Hora;Extensión;Carga
(sec);(mm);(N)
852,31004;-7,10951;-7423,31743
852,40804;-7,11029;-7420,66056
852,42604;-7,11041;-7418,14077
852,44404;-7,11059;-7415,51369
852,47604;-7,11083;-7413,01179
852,50804;-7,11100;-7410,45475
852,70804;-7,11262;-7410,61345
852,76804;-7,11310;-7413,17868
852,83204;-7,11364;-7415,70964
853,03204;-7,11519;-7414,78056
853,08404;-7,11567;-7417,33089
853,15404;-7,11627;-7419,86111
853,21804;-7,11686;-7422,39803
853,41804;-7,11854;-7422,77801
853,45804;-7,11896;-7425,43042
853,49004;-7,11926;-7427,95393
853,52204;-7,11961;-7430,56834
853,67004;-7,12081;-7427,95169
853,70604;-7,12111;-7425,33952
853,74004;-7,12135;-7422,78770
853,80604;-7,12183;-7420,23885
853,94804;-7,12302;-7422,79515
854,06204;-7,12398;-7425,31046
854,26204;-7,12553;-7424,20033
854,37404;-7,12643;-7426,83932
854,40404;-7,12673;-7429,40679
854,47404;-7,12733;-7431,91689
854,67404;-7,12900;-7432,76179
854,71204;-7,12942;-7435,26593
854,74404;-7,12972;-7437,83563
854,77204;-7,12996;-7440,48357
854,92004;-7,13121;-7437,83936
854,95804;-7,13151;-7435,19068
854,98404;-7,13163;-7432,61501
855,02404;-7,13193;-7430,09970
855,14404;-7,13295;-7432,63066
855,23204;-7,13366;-7435,18323
855,43204;-7,13522;-7435,76735
855,57204;-7,13636;-7438,34898
855,60404;-7,13665;-7440,94104
855,66804;-7,13725;-7443,54874
855,86004;-7,13887;-7441,00213
855,99804;-7,14006;-7443,54352
856,03204;-7,14042;-7446,11472
856,06204;-7,14066;-7448,63451
856,11204;-7,14120;-7451,19080
856,19004;-7,14180;-7448,53616
856,22804;-7,14204;-7445,93143
856,28004;-7,14245;-7443,41612
856,48004;-7,14407;-7444,83396
856,53004;-7,14449;-7447,37461
856,73004;-7,14610;-7446,65116
856,85804;-7,14712;-7449,29761
856,89004;-7,14742;-7451,86806
856,93604;-7,14789;-7454,38859
857,10004;-7,14921;-7451,87029
857,23804;-7,15041;-7454,50407
857,27004;-7,15076;-7457,17809
857,29404;-7,15100;-7459,83124
857,33004;-7,15136;-7462,46055
857,43004;-7,15214;-7459,82081
857,46204;-7,15238;-7457,29804
857,49004;-7,15262;-7454,68363
857,62804;-7,15363;-7452,09605
857,75404;-7,15465;-7454,71790
857,86804;-7,15561;-7457,23546
858,06804;-7,15716;-7458,94536
858,11404;-7,15758;-7461,44801
858,13804;-7,15782;-7463,95886
858,18204;-7,15818;-7466,49057
858,38204;-7,15985;-7464,07062
858,45204;-7,16051;-7466,58221
858,48804;-7,16087;-7469,16160
858,54404;-7,16135;-7471,66201
858,68604;-7,16254;-7469,09752
858,75004;-7,16308;-7466,58146
858,82404;-7,16362;-7464,07658
859,02404;-7,16523;-7464,91700
859,14604;-7,16619;-7467,42338
859,26604;-7,16721;-7469,98563
859,34604;-7,16792;-7472,55906
859,39004;-7,16828;-7475,07587
859,46604;-7,16894;-7477,58448
859,56004;-7,16972;-7475,00584
859,72004;-7,17109;-7477,58821
859,75004;-7,17139;-7480,11768
859,79004;-7,17175;-7482,67397
859,93204;-7,17301;-7480,05956
860,00604;-7,17354;-7477,55691
860,14604;-7,17462;-7475,05128
860,31604;-7,17600;-7477,59119
860,48804;-7,17737;-7480,14152
860,54604;-7,17785;-7482,67397
860,63204;-7,17863;-7485,26379
860,68804;-7,17916;-7487,82754
860,85204;-7,18042;-7485,16545
860,96204;-7,18138;-7487,73143
861,00604;-7,18180;-7490,23184
861,05204;-7,18221;-7492,73822
861,11404;-7,18281;-7495,28185
861,19204;-7,18347;-7492,68904
861,25004;-7,18389;-7490,08656
861,31004;-7,18437;-7487,51536
861,51004;-7,18592;-7485,67879
861,55604;-7,18634;-7488,21124
861,68004;-7,18736;-7490,82118
861,83404;-7,18861;-7493,38791
861,89004;-7,18915;-7495,89428
861,95004;-7,18969;-7498,50124
862,05804;-7,19052;-7495,94122
862,20804;-7,19184;-7498,50571
862,25004;-7,19226;-7501,01209
862,28204;-7,19256;-7503,64065
862,31604;-7,19286;-7506,15075
862,41004;-7,19363;-7503,64661
862,44204;-7,19387;-7501,11863
862,46604;-7,19405;-7498,59288
862,50004;-7,19429;-7496,08874
862,70004;-7,19591;-7497,72191
862,83604;-7,19698;-7500,32887
862,90004;-7,19758;-7502,83897
863,10004;-7,19919;-7504,38198
863,18204;-7,19991;-7506,98075
863,38204;-7,20153;-7505,69627
863,46604;-7,20230;-7508,25703
863,49604;-7,20260;-7510,94148
863,52404;-7,20290;-7513,55365
863,54804;-7,20308;-7516,15614
863,67804;-7,20416;-7513,45903
863,70604;-7,20440;-7510,90571
863,74804;-7,20469;-7508,33601
863,80604;-7,20511;-7505,76332
863,94404;-7,20625;-7508,32856
864,03204;-7,20697;-7510,88709
864,10804;-7,20756;-7513,40836
864,30804;-7,20924;-7513,71086
864,37804;-7,20984;-7516,22915
864,44204;-7,21043;-7518,79588
864,64204;-7,21199;-7516,37742
864,73204;-7,21283;-7518,98214
864,76604;-7,21318;-7521,63455
864,79404;-7,21342;-7524,20127
864,82404;-7,21378;-7526,80153
864,95004;-7,21480;-7524,26684
864,97604;-7,21498;-7521,60847
865,01804;-7,21528;-7519,10731
865,21804;-7,21683;-7519,19299
865,32404;-7,21779;-7521,73215
865,48604;-7,21910;-7524,25194
865,67804;-7,22072;-7526,79408
865,71004;-7,22102;-7529,29747
865,91004;-7,22269;-7527,74477
865,95004;-7,22305;-7530,34949
866,01204;-7,22365;-7532,87822
866,08204;-7,22425;-7535,39056
866,19404;-7,22514;-7532,87673
866,23604;-7,22550;-7530,34800
866,28004;-7,22580;-7527,80437
866,48004;-7,22735;-7528,51963
866,53204;-7,22777;-7531,09604
866,60204;-7,22837;-7533,63371
866,80204;-7,22999;-7533,27832
866,89204;-7,23070;-7535,78246
866,92804;-7,23106;-7538,41326
866,96404;-7,23136;-7540,92112
867,16404;-7,23303;-7539,59194
867,24204;-7,23381;-7542,10949
867,28404;-7,23423;-7544,70974
867,34204;-7,23471;-7547,22357
867,43804;-7,23549;-7544,55104
867,46604;-7,23573;-7542,04020
867,50804;-7,23602;-7539,53680
867,57204;-7,23650;-7536,98349
867,72004;-7,23770;-7539,48390
867,79604;-7,23836;-7542,04467
867,88204;-7,23907;-7544,55030
868,08204;-7,24069;-7545,66565
868,15404;-7,24129;-7548,23908
868,21204;-7,24182;-7550,73950
868,41204;-7,24350;-7550,81400
868,47004;-7,24404;-7553,31963
868,57204;-7,24499;-7555,86475
868,71404;-7,24619;-7553,33006
868,80604;-7,24691;-7550,79910
868,93004;-7,24780;-7548,29422
869,05404;-7,24882;-7550,85275
869,10004;-7,24918;-7553,40233
869,30004;-7,25079;-7555,76938
869,39404;-7,25157;-7558,37262
869,42204;-7,25187;-7560,98032
869,46204;-7,25223;-7563,51873
869,50404;-7,25259;-7566,08769
869,61604;-7,25348;-7563,50085
869,80004;-7,25516;-7566,21435
869,82404;-7,25540;-7568,75128
869,96204;-7,25653;-7566,09663
870,00604;-7,25689;-7563,58430
870,11604;-7,25773;-7561,07643
870,31204;-7,25928;-7563,66625
870,50604;-7,26084;-7566,16741
870,61204;-7,26173;-7568,69912
870,66004;-7,26221;-7571,24647
870,70404;-7,26263;-7573,82512
870,77004;-7,26317;-7576,33299
870,83204;-7,26365;-7573,78489
870,99004;-7,26508;-7576,30765
871,02804;-7,26544;-7578,87959
871,21004;-7,26694;-7576,34044
871,26804;-7,26741;-7573,81171
871,36204;-7,26813;-7571,30608
871,51804;-7,26939;-7573,86014
871,63604;-7,27034;-7576,36949
871,83604;-7,27190;-7575,92618
871,87604;-7,27226;-7578,44523
871,89804;-7,27250;-7581,04026
871,93404;-7,27285;-7583,62859
871,96604;-7,27315;-7586,19606
872,10204;-7,27423;-7583,67032
872,26204;-7,27560;-7586,23108
872,29004;-7,27584;-7588,84549
872,32204;-7,27620;-7591,46512
872,34604;-7,27644;-7594,02737
872,46804;-7,27746;-7591,43680
872,49604;-7,27764;-7588,77546
872,53404;-7,27794;-7586,21767
872,58804;-7,27836;-7583,69118
872,78804;-7,27991;-7584,91457
872,86604;-7,28057;-7587,52078
873,06604;-7,28212;-7587,92311
873,12604;-7,28266;-7590,52038
873,15804;-7,28296;-7593,09381
873,18004;-7,28320;-7595,81253
873,21204;-7,28350;-7598,32636
873,33404;-7,28451;-7595,80657
873,45404;-7,28547;-7593,29870
873,51004;-7,28601;-7595,90864
873,53604;-7,28631;-7598,49474
873,56204;-7,28655;-7601,01676
873,59804;-7,28691;-7603,65352
873,72204;-7,28792;-7601,09574
873,74404;-7,28810;-7598,53497
873,78804;-7,28840;-7596,00624
873,90404;-7,28930;-7593,47752
874,10404;-7,29091;-7595,91237
874,19804;-7,29163;-7598,43811
874,35404;-7,29294;-7601,05103
874,39404;-7,29330;-7603,65427
874,44004;-7,29372;-7606,22472
874,48404;-7,29414;-7608,75568
874,59404;-7,29504;-7606,15915
874,65004;-7,29546;-7603,65799
874,75204;-7,29635;-7606,32381
874,77604;-7,29665;-7608,86595
874,79604;-7,29683;-7611,43863
874,82204;-7,29707;-7614,00014
874,96604;-7,29827;-7611,39095
875,00204;-7,29856;-7608,81305
875,05204;-7,29892;-7606,29922
875,10404;-7,29928;-7603,74218
875,29804;-7,30084;-7606,24483
875,39604;-7,30161;-7608,85701
875,59604;-7,30317;-7608,87787
875,64404;-7,30365;-7611,52506
875,67204;-7,30389;-7614,08806
875,69604;-7,30412;-7616,68831
875,73804;-7,30448;-7619,23939
875,93804;-7,30616;-7616,72780
875,99804;-7,30670;-7619,28037
876,03404;-7,30711;-7621,91042
876,06604;-7,30741;-7624,44213
876,11204;-7,30789;-7626,97160
876,18604;-7,30849;-7624,46299
876,21604;-7,30867;-7621,78376
876,24604;-7,30891;-7619,18873
876,30004;-7,30933;-7616,63318
876,50004;-7,31088;-7615,99019
876,61604;-7,31184;-7618,53755
876,81604;-7,31339;-7619,50240
876,88204;-7,31399;-7622,02293
876,91804;-7,31435;-7624,55761
876,95204;-7,31465;-7627,14595
877,15204;-7,31626;-7627,39331
877,24804;-7,31716;-7630,04348
877,27004;-7,31740;-7632,55581
877,30004;-7,31770;-7635,21194
877,38204;-7,31847;-7637,72279
877,44604;-7,31901;-7635,15979
877,47804;-7,31925;-7632,49546
877,51604;-7,31955;-7629,88850
877,56604;-7,31991;-7627,37021
877,63004;-7,32039;-7624,83329
877,80804;-7,32176;-7627,33594
877,86204;-7,32218;-7629,92129
878,06204;-7,32380;-7632,19893
878,15004;-7,32457;-7634,78130
878,19404;-7,32499;-7637,43296
878,22604;-7,32523;-7639,98553
878,36004;-7,32631;-7637,36293
878,50804;-7,32762;-7640,03992
878,53604;-7,32792;-7642,67296
878,56404;-7,32822;-7645,20392
878,58604;-7,32846;-7647,76915
878,60804;-7,32864;-7650,35227
878,71204;-7,32953;-7647,74010
878,73204;-7,32965;-7645,03703
878,75004;-7,32977;-7642,41591
878,77204;-7,32995;-7639,87154
878,80404;-7,33019;-7637,22733
879,00404;-7,33175;-7637,97089
879,06204;-7,33223;-7640,49888
879,15404;-7,33300;-7643,04474
879,35404;-7,33456;-7642,25423
879,41204;-7,33510;-7644,80308
879,46404;-7,33557;-7647,33776
879,51204;-7,33599;-7649,84488
879,71204;-7,33767;-7649,45969
879,76004;-7,33814;-7652,06069
879,79004;-7,33844;-7654,65945
879,81204;-7,33868;-7657,28801
879,87004;-7,33922;-7659,80557
879,94004;-7,33976;-7657,21276
879,96804;-7,34000;-7654,68031
880,00404;-7,34024;-7652,11657
880,05404;-7,34060;-7649,59380
880,10804;-7,34101;-7647,07103
880,24604;-7,34215;-7649,64148
880,35004;-7,34305;-7652,15755
880,41604;-7,34359;-7654,71980
880,51804;-7,34436;-7652,19033
880,69004;-7,34574;-7654,81144
880,72404;-7,34604;-7657,46161
880,74804;-7,34628;-7660,11924
880,94804;-7,34789;-7659,05827
880,99004;-7,34831;-7661,56614
881,03604;-7,34873;-7664,13286
881,07204;-7,34909;-7666,66681
881,11004;-7,34944;-7669,17393
881,24404;-7,35058;-7666,60124
881,27004;-7,35076;-7663,96448
881,29404;-7,35094;-7661,41638
881,31404;-7,35106;-7658,88020
881,49204;-7,35249;-7661,38881
881,60404;-7,35345;-7663,91829
881,80404;-7,35495;-7662,11301
881,84404;-7,35530;-7664,62609
881,91604;-7,35596;-7667,20250
881,95204;-7,35626;-7669,71037
881,99204;-7,35662;-7672,26517
882,19204;-7,35829;-7670,63498
882,31804;-7,35943;-7673,21140
882,35604;-7,35979;-7675,75651
882,38404;-7,36009;-7678,46629
882,41004;-7,36033;-7681,00843
882,50404;-7,36110;-7678,42829
882,54204;-7,36134;-7675,74236
882,56804;-7,36158;-7673,21810
882,62804;-7,36200;-7670,68043
882,79804;-7,36344;-7673,22406
882,88204;-7,36415;-7675,73044
883,08204;-7,36565;-7674,78421
883,19004;-7,36660;-7677,29953
883,22004;-7,36690;-7679,86104
883,24404;-7,36714;-7682,57454
883,28004;-7,36744;-7685,14276
883,39204;-7,36834;-7682,61030
883,58604;-7,37001;-7685,26345
883,61404;-7,37025;-7687,76909
883,63604;-7,37049;-7690,39243
883,80204;-7,37187;-7687,81975
883,83004;-7,37205;-7685,29400
883,96604;-7,37312;-7682,75037
884,13204;-7,37444;-7685,26793
884,33204;-7,37599;-7686,00702
884,41404;-7,37671;-7688,66539
884,45004;-7,37707;-7691,20380
884,48204;-7,37737;-7693,82864
884,53604;-7,37784;-7696,40878
884,69204;-7,37910;-7693,85546
884,80204;-7,38012;-7696,35886
884,83404;-7,38042;-7698,94868
884,89604;-7,38101;-7701,51317
885,01004;-7,38197;-7699,00382
885,07404;-7,38245;-7696,40207
885,27404;-7,38406;-7695,56761
885,47404;-7,38562;-7696,96459
885,61804;-7,38681;-7699,54920
885,68004;-7,38735;-7702,15690
885,73404;-7,38789;-7704,67371
885,79204;-7,38837;-7707,20243
885,87004;-7,38897;-7704,61932
886,06404;-7,39070;-7707,12048
886,08604;-7,39088;-7709,67081
886,14404;-7,39142;-7712,23307
886,26004;-7,39237;-7709,60897
886,30004;-7,39267;-7707,05119
886,48204;-7,39411;-7704,52842
886,63604;-7,39530;-7707,06981
886,74004;-7,39614;-7709,58066
886,86604;-7,39722;-7712,11535
886,94004;-7,39781;-7714,64780
887,00604;-7,39847;-7717,26146
887,19004;-7,39991;-7714,66419
887,32004;-7,40104;-7717,23166
887,35204;-7,40140;-7719,83862
887,39604;-7,40182;-7722,42323
887,43204;-7,40218;-7724,94152
887,53204;-7,40296;-7722,33531
887,56404;-7,40320;-7719,76560
887,61804;-7,40361;-7717,25699
887,81804;-7,40523;-7715,82350
887,94404;-7,40624;-7718,33584
888,08804;-7,40738;-7720,92566
888,16604;-7,40810;-7723,50654
888,21204;-7,40852;-7726,10754
888,26804;-7,40900;-7728,67501
888,38804;-7,40995;-7726,13883
888,54404;-7,41133;-7728,66905
888,57004;-7,41163;-7731,18064
888,60004;-7,41187;-7733,73395
888,64604;-7,41234;-7736,28429
888,73004;-7,41300;-7733,62666
888,75004;-7,41312;-7731,02194
888,78204;-7,41336;-7728,34718
888,82004;-7,41366;-7725,78046
888,88404;-7,41414;-7723,27408
889,01604;-7,41521;-7725,80281
889,11604;-7,41599;-7728,33601
889,20004;-7,41671;-7730,83866
889,38804;-7,41820;-7733,39421
889,43604;-7,41862;-7735,94528
889,53804;-7,41952;-7738,44942
889,71004;-7,42089;-7735,90952
889,76404;-7,42137;-7738,43005
889,79804;-7,42173;-7741,02286
889,82604;-7,42203;-7743,60523
889,85204;-7,42227;-7746,21218
889,89404;-7,42269;-7748,73272
889,96604;-7,42323;-7746,17493
890,00404;-7,42352;-7743,56574
890,03604;-7,42376;-7740,99380
890,06604;-7,42400;-7738,38758
890,13604;-7,42454;-7735,82757
890,24604;-7,42544;-7738,35555
890,34404;-7,42621;-7740,96623
890,54404;-7,42783;-7742,95032
890,65604;-7,42879;-7745,45074
890,70404;-7,42926;-7747,99436
890,77604;-7,42986;-7750,53352
890,93204;-7,43112;-7747,99436
891,05404;-7,43219;-7750,69743
891,08204;-7,43249;-7753,22318
891,11804;-7,43285;-7755,74893
891,15204;-7,43321;-7758,36483
891,26404;-7,43411;-7755,61333
891,28804;-7,43429;-7753,10844
891,31804;-7,43447;-7750,59685
891,36804;-7,43488;-7748,09644
891,56804;-7,43644;-7747,81480
891,60204;-7,43674;-7750,34204
891,64804;-7,43716;-7752,91100
891,78804;-7,43829;-7755,42781
891,98804;-7,43991;-7756,18926
892,02404;-7,44027;-7758,88264
892,22404;-7,44188;-7760,67525
892,31604;-7,44272;-7763,29786
892,37404;-7,44325;-7765,83552
892,42004;-7,44367;-7768,37468
892,53604;-7,44463;-7765,82584
892,58204;-7,44499;-7763,23602
892,66404;-7,44559;-7760,70952
892,86404;-7,44720;-7763,03932
892,91804;-7,44768;-7765,64330
892,97804;-7,44816;-7768,21151
893,07404;-7,44894;-7765,62840
893,21804;-7,45013;-7768,15191
893,24804;-7,45043;-7770,78047
893,29004;-7,45079;-7773,32485
893,41404;-7,45180;-7770,78271
893,54604;-7,45300;-7773,28834
893,58604;-7,45336;-7775,89679
893,61604;-7,45366;-7778,51567
893,77604;-7,45497;-7775,99961
893,82204;-7,45533;-7773,49770
893,87604;-7,45575;-7770,97940
894,07604;-7,45737;-7773,35763
894,16004;-7,45808;-7775,92361
894,36004;-7,45970;-7777,76092
894,50204;-7,46089;-7780,26134
894,58604;-7,46161;-7782,82657
894,78604;-7,46334;-7785,02673
894,84804;-7,46394;-7787,57110
894,91404;-7,46454;-7790,15794
895,03404;-7,46550;-7787,53161
895,09204;-7,46591;-7785,01630
895,25604;-7,46717;-7782,50769
895,40004;-7,46831;-7785,10347
895,44004;-7,46867;-7787,64710
895,64004;-7,47028;-7789,12678
895,73004;-7,47106;-7791,67637
895,75804;-7,47136;-7794,26098
895,80604;-7,47177;-7796,80535
895,97204;-7,47315;-7794,24608
896,09604;-7,47423;-7796,89401
896,14204;-7,47470;-7799,44286
896,18004;-7,47506;-7801,96562
896,27004;-7,47578;-7799,42349
896,31204;-7,47608;-7796,82696
896,37404;-7,47656;-7794,28631
896,57404;-7,47817;-7793,38554
896,63604;-7,47865;-7795,91128
896,69404;-7,47913;-7798,42362
896,89404;-7,48074;-7799,67234
896,95004;-7,48122;-7802,18244
896,99204;-7,48164;-7804,76183
897,03604;-7,48206;-7807,31067
897,21004;-7,48349;-7804,74991
897,28804;-7,48421;-7807,26820
897,34204;-7,48475;-7809,92880
897,41404;-7,48535;-7812,47169
897,49204;-7,48600;-7809,93700
897,54204;-7,48642;-7807,40678
897,61004;-7,48690;-7804,86241
897,81004;-7,48846;-7804,30511
897,89604;-7,48917;-7806,81074
897,95204;-7,48965;-7809,31935
898,15204;-7,49115;-7810,04578
898,19804;-7,49156;-7812,57749
898,23204;-7,49192;-7815,15837
898,25804;-7,49216;-7817,69603
898,30604;-7,49258;-7820,22327
898,42804;-7,49360;-7817,71839
898,60404;-7,49515;-7820,21880
898,64004;-7,49551;-7822,72667
898,67804;-7,49587;-7825,33288
898,79604;-7,49683;-7822,70655
898,82604;-7,49707;-7820,12716
898,86604;-7,49736;-7817,61333
898,92604;-7,49778;-7814,97359
899,10204;-7,49922;-7817,53510
899,17204;-7,49982;-7820,04446
899,37204;-7,50137;-7819,01702
899,43204;-7,50191;-7821,64186
899,46204;-7,50215;-7824,25553
899,48604;-7,50239;-7826,77978
899,51204;-7,50269;-7829,36737
899,59404;-7,50340;-7831,93186
899,67004;-7,50400;-7829,37035
899,87004;-7,50579;-7831,98774
899,89604;-7,50603;-7834,53435
899,93204;-7,50639;-7837,06382
900,03004;-7,50717;-7834,51498
900,05804;-7,50741;-7831,96092
900,08804;-7,50759;-7829,39047
900,14004;-7,50801;-7826,84982
900,26404;-7,50896;-7824,34419
900,36604;-7,50974;-7826,85727
900,45004;-7,51046;-7829,46125
900,63804;-7,51189;-7832,00487
900,71404;-7,51261;-7834,63567
900,73604;-7,51279;-7837,31267
900,76404;-7,51309;-7839,82500
900,81204;-7,51351;-7842,33809
900,93004;-7,51446;-7839,76614
901,09204;-7,51584;-7842,45133
901,12404;-7,51620;-7844,95696
901,15204;-7,51644;-7847,53710
901,18004;-7,51674;-7850,06061
901,26804;-7,51745;-7847,52071
901,30204;-7,51769;-7844,98304
901,33204;-7,51793;-7842,33436
901,36804;-7,51823;-7839,73038
901,46604;-7,51895;-7837,22326
901,60004;-7,52002;-7839,78477
901,66804;-7,52062;-7842,29115
901,86804;-7,52218;-7842,17343
901,97204;-7,52307;-7844,78784
901,99604;-7,52325;-7847,58255
902,02204;-7,52355;-7850,16716
902,22204;-7,52523;-7850,12916
902,32204;-7,52606;-7852,68694
902,36004;-7,52648;-7855,30433
902,38404;-7,52672;-7857,87404
902,40404;-7,52696;-7860,40351
902,52804;-7,52798;-7857,76898
902,55204;-7,52816;-7855,18885
902,59604;-7,52851;-7852,59157
902,63204;-7,52875;-7849,98834
902,83204;-7,53037;-7850,95170
902,92804;-7,53115;-7853,52215
903,12804;-7,53270;-7852,63777
903,18804;-7,53324;-7855,21567
903,23204;-7,53360;-7857,76377
903,27204;-7,53396;-7860,27983
903,47204;-7,53563;-7860,52495
903,56004;-7,53641;-7863,08423
903,59804;-7,53677;-7865,58986
903,62804;-7,53706;-7868,30783
903,66004;-7,53736;-7870,94459
903,78604;-7,53844;-7868,39053
903,82204;-7,53874;-7865,83349
903,86804;-7,53910;-7863,24292
903,96804;-7,53981;-7860,66800
904,15004;-7,54125;-7863,17140
904,20204;-7,54167;-7865,78357
904,40204;-7,54328;-7866,82367
904,45604;-7,54376;-7869,42318
904,49004;-7,54412;-7872,01896
904,53604;-7,54454;-7874,52087
904,66604;-7,54555;-7871,93105
904,82804;-7,54693;-7874,44413
904,86004;-7,54729;-7876,95572
904,88404;-7,54753;-7879,57981
904,90404;-7,54777;-7882,08991
904,93204;-7,54801;-7884,63652
905,03604;-7,54890;-7881,92078
905,05604;-7,54902;-7879,28551
905,07804;-7,54920;-7876,66067
905,10804;-7,54938;-7874,07234
905,14004;-7,54962;-7871,55703
905,31804;-7,55106;-7874,06638
905,39404;-7,55171;-7876,66515
905,59404;-7,55327;-7876,60778
905,68204;-7,55398;-7879,14470
905,73804;-7,55446;-7881,64958
905,79004;-7,55494;-7884,17235
905,99004;-7,55662;-7882,83572
906,05404;-7,55721;-7885,38083
906,08204;-7,55751;-7887,99375
906,11004;-7,55775;-7890,58059
906,14004;-7,55805;-7893,25088
906,27804;-7,55925;-7890,65063
906,31004;-7,55949;-7888,00046
906,36404;-7,55984;-7885,36519
906,39804;-7,56008;-7882,84540
906,57604;-7,56152;-7885,41213
906,64604;-7,56212;-7887,96321
906,72604;-7,56277;-7890,47331
906,92604;-7,56427;-7888,45271
906,95404;-7,56451;-7891,11778
906,99804;-7,56493;-7893,62714
907,03604;-7,56529;-7896,17524
907,08004;-7,56570;-7898,73898
907,21804;-7,56678;-7896,18716
907,30804;-7,56762;-7898,89842
907,35004;-7,56804;-7901,47111
907,38204;-7,56839;-7904,02740
907,40804;-7,56863;-7906,59040
907,52804;-7,56965;-7903,90223
907,55004;-7,56977;-7901,39958
907,57204;-7,56995;-7898,85372
907,59604;-7,57013;-7896,12010
907,62404;-7,57031;-7893,55263
907,82404;-7,57192;-7895,91298
907,86404;-7,57228;-7898,41861
907,94804;-7,57300;-7900,94882
908,14804;-7,57455;-7900,92573
908,21204;-7,57509;-7903,43359
908,26404;-7,57557;-7905,98765
908,30004;-7,57593;-7908,51787
908,47004;-7,57730;-7905,97275
908,59604;-7,57838;-7908,52010
908,62804;-7,57874;-7911,10098
908,65204;-7,57898;-7913,84280
908,67604;-7,57922;-7916,52650
908,80404;-7,58023;-7913,89123
908,82604;-7,58041;-7911,22094
908,85404;-7,58065;-7908,59908
908,93804;-7,58125;-7905,97498
909,08204;-7,58244;-7908,53426
909,17204;-7,58322;-7911,12706
909,37204;-7,58472;-7910,53474
909,47604;-7,58561;-7913,09178
909,50404;-7,58585;-7915,67564
909,52804;-7,58609;-7918,27664
909,56404;-7,58645;-7920,80089
909,69604;-7,58747;-7918,26472
909,86604;-7,58896;-7920,83442
909,89204;-7,58920;-7923,37954
909,91404;-7,58944;-7926,00662
909,93404;-7,58962;-7928,65977
910,06404;-7,59076;-7925,97532
910,09404;-7,59093;-7923,39221
910,14004;-7,59129;-7920,85677
910,22804;-7,59201;-7918,30420
910,42604;-7,59363;-7920,81282
910,62604;-7,59518;-7921,52956
910,70604;-7,59584;-7924,04637
910,75604;-7,59632;-7926,68313
910,78404;-7,59655;-7929,39514
910,80404;-7,59673;-7931,93504
